Date,Time,Wait Time,Year,Lag1_Wait_Time,Lag2_Wait_Time,Temperature,Month,Time of Day,Day of Week_Saturday
10/11/19,11:00:00,70.0,19,55.0,65.0,27.8,10,660,False
10/11/19,11:30:00,100.0,19,55.0,30.0,27.8,10,690,False
10/11/19,12:00:00,120.0,19,55.0,60.0,29.8,10,720,False
10/11/19,12:30:00,60.0,19,55.0,60.0,29.8,10,750,False
10/11/19,13:00:00,60.0,19,65.0,95.0,31.2,10,780,False
10/11/19,13:30:00,60.0,19,85.0,95.0,31.2,10,810,False
10/11/19,14:00:00,75.0,19,70.0,60.0,31.3,10,840,False
10/11/19,15:00:00,75.0,19,60.0,65.0,31.1,10,900,False
10/11/19,15:30:00,90.0,19,75.0,65.0,31.1,10,930,False
10/11/19,16:00:00,90.0,19,75.0,65.0,30.1,10,960,False
10/11/19,16:30:00,80.0,19,65.0,85.0,30.1,10,990,False
10/11/19,17:00:00,80.0,19,60.0,110.0,30.8,10,1020,False
10/11/19,17:30:00,80.0,19,60.0,65.0,30.8,10,1050,False
10/11/19,18:00:00,80.0,19,80.0,80.0,28.4,10,1080,False
10/11/19,18:30:00,80.0,19,85.0,65.0,28.4,10,1110,False
10/11/19,20:00:00,90.0,19,100.0,80.0,22.9,10,1200,False
10/11/19,20:30:00,110.0,19,150.0,90.0,22.9,10,1230,False
10/11/19,21:00:00,90.0,19,45.0,75.0,20.7,10,1260,False
10/11/19,22:30:00,120.0,19,120.0,35.0,20.1,10,1350,False
10/11/19,23:00:00,40.0,19,120.0,60.0,18.9,10,1380,False
10/12/19,08:30:00,25.0,19,10.0,35.0,16.3,10,510,True
10/12/19,09:30:00,65.0,19,35.0,35.0,19.2,10,570,True
10/12/19,10:30:00,90.0,19,70.0,75.0,22.2,10,630,True
10/12/19,11:00:00,130.0,19,70.0,55.0,24.6,10,660,True
10/12/19,12:00:00,40.0,19,120.0,55.0,26.3,10,720,True
10/12/19,12:30:00,120.0,19,60.0,55.0,26.3,10,750,True
10/12/19,13:00:00,120.0,19,60.0,65.0,26.9,10,780,True
10/12/19,13:30:00,80.0,19,60.0,85.0,26.9,10,810,True
10/12/19,14:00:00,80.0,19,75.0,70.0,27.1,10,840,True
10/12/19,15:30:00,60.0,19,90.0,75.0,27.1,10,930,True
10/12/19,16:00:00,90.0,19,90.0,75.0,25.6,10,960,True
10/12/19,16:30:00,120.0,19,80.0,65.0,25.6,10,990,True
10/12/19,17:00:00,120.0,19,80.0,60.0,24.2,10,1020,True
10/12/19,17:30:00,120.0,19,80.0,60.0,24.2,10,1050,True
10/12/19,18:00:00,100.0,19,80.0,80.0,21.9,10,1080,True
10/12/19,18:30:00,100.0,19,80.0,85.0,21.9,10,1110,True
10/12/19,20:00:00,115.0,19,90.0,100.0,18.8,10,1200,True
10/12/19,20:30:00,90.0,19,110.0,150.0,18.8,10,1230,True
10/12/19,21:00:00,90.0,19,90.0,45.0,17.8,10,1260,True
10/12/19,22:30:00,45.0,19,120.0,120.0,17.2,10,1350,True
10/12/19,23:00:00,80.0,19,40.0,120.0,17.0,10,1380,True
10/13/19,08:30:00,15.0,19,25.0,10.0,17.6,10,510,False
10/13/19,09:30:00,120.0,19,65.0,35.0,16.8,10,570,False
10/13/19,10:30:00,15.0,19,90.0,70.0,18.9,10,630,False
10/13/19,11:00:00,80.0,19,130.0,70.0,20.8,10,660,False
10/13/19,12:00:00,55.0,19,40.0,120.0,22.5,10,720,False
10/13/19,12:30:00,65.0,19,120.0,60.0,22.5,10,750,False
10/13/19,13:00:00,80.0,19,120.0,60.0,23.5,10,780,False
10/13/19,13:30:00,60.0,19,80.0,60.0,23.5,10,810,False
10/13/19,14:00:00,60.0,19,80.0,75.0,23.6,10,840,False
10/13/19,15:30:00,55.0,19,60.0,90.0,23.2,10,930,False
10/13/19,16:00:00,55.0,19,90.0,90.0,22.3,10,960,False
10/13/19,16:30:00,70.0,19,120.0,80.0,22.3,10,990,False
10/13/19,17:00:00,90.0,19,120.0,80.0,21.0,10,1020,False
10/13/19,17:30:00,90.0,19,120.0,80.0,21.0,10,1050,False
10/13/19,18:00:00,90.0,19,100.0,80.0,19.1,10,1080,False
10/13/19,18:30:00,60.0,19,100.0,80.0,19.1,10,1110,False
10/13/19,19:00:00,70.0,19,120.0,80.0,17.9,10,1140,False
10/13/19,19:30:00,90.0,19,115.0,80.0,17.9,10,1170,False
10/13/19,20:00:00,90.0,19,115.0,90.0,17.5,10,1200,False
10/13/19,20:30:00,80.0,19,90.0,110.0,17.5,10,1230,False
10/13/19,21:00:00,50.0,19,90.0,90.0,17.0,10,1260,False
10/13/19,21:30:00,25.0,19,95.0,60.0,17.0,10,1290,False
10/13/19,22:00:00,65.0,19,90.0,90.0,16.6,10,1320,False
10/13/19,22:30:00,65.0,19,45.0,120.0,16.6,10,1350,False
10/13/19,23:00:00,25.0,19,80.0,40.0,16.1,10,1380,False
10/14/19,08:30:00,5.0,19,15.0,25.0,17.1,10,510,False
10/14/19,09:00:00,10.0,19,20.0,65.0,18.1,10,540,False
10/14/19,09:30:00,45.0,19,120.0,65.0,18.1,10,570,False
10/14/19,10:30:00,55.0,19,15.0,90.0,19.5,10,630,False
10/14/19,11:00:00,65.0,19,80.0,130.0,20.8,10,660,False
10/14/19,12:00:00,65.0,19,55.0,40.0,22.2,10,720,False
10/14/19,12:30:00,65.0,19,65.0,120.0,22.2,10,750,False
10/14/19,13:00:00,65.0,19,80.0,120.0,22.9,10,780,False
10/14/19,13:30:00,65.0,19,60.0,80.0,22.9,10,810,False
10/14/19,14:00:00,65.0,19,60.0,80.0,23.4,10,840,False
10/14/19,15:30:00,60.0,19,55.0,60.0,23.0,10,930,False
10/14/19,16:00:00,75.0,19,55.0,90.0,22.1,10,960,False
10/14/19,16:30:00,75.0,19,70.0,120.0,22.1,10,990,False
10/14/19,17:00:00,80.0,19,90.0,120.0,20.7,10,1020,False
10/14/19,17:30:00,95.0,19,90.0,120.0,20.7,10,1050,False
10/14/19,18:00:00,95.0,19,90.0,100.0,19.3,10,1080,False
10/14/19,18:30:00,110.0,19,60.0,100.0,19.3,10,1110,False
10/14/19,19:00:00,50.0,19,70.0,120.0,18.3,10,1140,False
10/14/19,19:30:00,60.0,19,90.0,115.0,18.3,10,1170,False
10/14/19,20:00:00,110.0,19,90.0,115.0,17.5,10,1200,False
10/14/19,20:30:00,55.0,19,80.0,90.0,17.5,10,1230,False
10/14/19,21:00:00,40.0,19,50.0,90.0,16.5,10,1260,False
10/14/19,21:30:00,70.0,19,25.0,95.0,16.5,10,1290,False
10/14/19,22:00:00,85.0,19,65.0,90.0,15.4,10,1320,False
10/14/19,22:30:00,50.0,19,65.0,45.0,15.4,10,1350,False
10/14/19,23:00:00,40.0,19,25.0,80.0,14.8,10,1380,False
10/15/19,08:30:00,20.0,19,5.0,15.0,13.5,10,510,False
10/15/19,09:00:00,20.0,19,10.0,20.0,16.0,10,540,False
10/15/19,09:30:00,30.0,19,45.0,120.0,16.0,10,570,False
10/15/19,10:00:00,45.0,19,45.0,70.0,18.6,10,600,False
10/15/19,10:30:00,30.0,19,55.0,15.0,18.6,10,630,False
10/15/19,11:00:00,45.0,19,65.0,80.0,20.6,10,660,False
10/15/19,12:00:00,45.0,19,65.0,55.0,23.0,10,720,False
10/15/19,12:30:00,45.0,19,65.0,65.0,23.0,10,750,False
10/15/19,13:00:00,30.0,19,65.0,80.0,25.7,10,780,False
10/15/19,13:30:00,35.0,19,65.0,60.0,25.7,10,810,False
10/15/19,14:00:00,55.0,19,65.0,60.0,28.1,10,840,False
10/15/19,15:30:00,35.0,19,60.0,55.0,29.5,10,930,False
10/15/19,16:00:00,60.0,19,75.0,55.0,29.4,10,960,False
10/15/19,16:30:00,60.0,19,75.0,70.0,29.4,10,990,False
10/15/19,17:00:00,20.0,19,80.0,90.0,28.0,10,1020,False
10/15/19,17:30:00,60.0,19,95.0,90.0,28.0,10,1050,False
10/15/19,18:00:00,60.0,19,95.0,90.0,24.0,10,1080,False
10/15/19,18:30:00,45.0,19,110.0,60.0,24.0,10,1110,False
10/15/19,19:00:00,70.0,19,50.0,70.0,22.2,10,1140,False
10/15/19,19:30:00,60.0,19,60.0,90.0,22.2,10,1170,False
10/15/19,20:00:00,60.0,19,110.0,90.0,21.2,10,1200,False
10/15/19,20:30:00,45.0,19,55.0,80.0,21.2,10,1230,False
10/15/19,21:00:00,45.0,19,40.0,50.0,20.8,10,1260,False
10/16/19,08:30:00,5.0,19,20.0,5.0,21.2,10,510,False
10/16/19,09:00:00,20.0,19,20.0,10.0,21.2,10,540,False
10/16/19,09:30:00,25.0,19,30.0,45.0,21.2,10,570,False
10/16/19,10:00:00,45.0,19,45.0,45.0,25.6,10,600,False
10/16/19,10:30:00,45.0,19,30.0,55.0,25.6,10,630,False
10/16/19,11:00:00,45.0,19,45.0,65.0,29.9,10,660,False
10/16/19,11:30:00,65.0,19,45.0,85.0,29.9,10,690,False
10/16/19,12:00:00,55.0,19,45.0,65.0,31.6,10,720,False
10/16/19,12:30:00,45.0,19,45.0,65.0,31.6,10,750,False
10/16/19,13:00:00,45.0,19,30.0,65.0,30.1,10,780,False
10/16/19,13:30:00,60.0,19,35.0,65.0,30.1,10,810,False
10/16/19,14:00:00,60.0,19,55.0,65.0,29.4,10,840,False
10/16/19,15:00:00,60.0,19,50.0,95.0,28.2,10,900,False
10/16/19,15:30:00,50.0,19,35.0,60.0,28.2,10,930,False
10/16/19,16:00:00,50.0,19,60.0,75.0,26.9,10,960,False
10/16/19,16:30:00,35.0,19,60.0,75.0,26.9,10,990,False
10/16/19,17:00:00,50.0,19,20.0,80.0,24.2,10,1020,False
10/16/19,17:30:00,60.0,19,60.0,95.0,24.2,10,1050,False
10/16/19,18:00:00,75.0,19,60.0,95.0,23.2,10,1080,False
10/16/19,18:30:00,60.0,19,45.0,110.0,23.2,10,1110,False
10/16/19,19:00:00,75.0,19,70.0,50.0,21.4,10,1140,False
10/16/19,19:30:00,55.0,19,60.0,60.0,21.4,10,1170,False
10/16/19,20:00:00,45.0,19,60.0,110.0,19.9,10,1200,False
10/16/19,20:30:00,35.0,19,45.0,55.0,19.9,10,1230,False
10/16/19,21:00:00,60.0,19,45.0,40.0,18.8,10,1260,False
10/17/19,08:30:00,25.0,19,5.0,20.0,17.6,10,510,False
10/17/19,09:00:00,15.0,19,20.0,20.0,19.2,10,540,False
10/17/19,09:30:00,25.0,19,25.0,30.0,19.2,10,570,False
10/17/19,10:00:00,25.0,19,45.0,45.0,20.6,10,600,False
10/17/19,10:30:00,50.0,19,45.0,30.0,20.6,10,630,False
10/17/19,11:00:00,75.0,19,45.0,45.0,22.2,10,660,False
10/17/19,11:30:00,60.0,19,65.0,45.0,22.2,10,690,False
10/17/19,12:00:00,60.0,19,55.0,45.0,23.5,10,720,False
10/17/19,12:30:00,40.0,19,45.0,45.0,23.5,10,750,False
10/17/19,13:00:00,45.0,19,45.0,30.0,24.3,10,780,False
10/17/19,13:30:00,45.0,19,60.0,35.0,24.3,10,810,False
10/17/19,14:00:00,60.0,19,60.0,55.0,24.2,10,840,False
10/17/19,14:30:00,40.0,19,40.0,25.0,24.2,10,870,False
10/17/19,15:00:00,45.0,19,60.0,50.0,23.8,10,900,False
10/17/19,15:30:00,45.0,19,50.0,35.0,23.8,10,930,False
10/17/19,16:00:00,45.0,19,50.0,60.0,22.1,10,960,False
10/17/19,16:30:00,60.0,19,35.0,60.0,22.1,10,990,False
10/17/19,17:00:00,30.0,19,50.0,20.0,20.1,10,1020,False
10/17/19,17:30:00,40.0,19,60.0,60.0,20.1,10,1050,False
10/17/19,18:00:00,50.0,19,75.0,60.0,19.0,10,1080,False
10/17/19,18:30:00,45.0,19,60.0,45.0,19.0,10,1110,False
10/17/19,19:00:00,85.0,19,75.0,70.0,18.6,10,1140,False
10/17/19,19:30:00,85.0,19,55.0,60.0,18.6,10,1170,False
10/17/19,20:00:00,70.0,19,45.0,60.0,18.2,10,1200,False
10/17/19,20:30:00,60.0,19,35.0,45.0,18.2,10,1230,False
10/17/19,21:00:00,30.0,19,60.0,45.0,17.9,10,1260,False
10/18/19,08:30:00,10.0,19,25.0,5.0,17.6,10,510,False
10/18/19,09:00:00,10.0,19,15.0,20.0,17.6,10,540,False
10/18/19,09:30:00,10.0,19,25.0,25.0,17.6,10,570,False
10/18/19,10:00:00,40.0,19,25.0,45.0,18.9,10,600,False
10/18/19,10:30:00,60.0,19,50.0,45.0,18.9,10,630,False
10/18/19,11:00:00,30.0,19,75.0,45.0,20.5,10,660,False
10/18/19,11:30:00,45.0,19,60.0,65.0,20.5,10,690,False
10/18/19,12:00:00,35.0,19,60.0,55.0,22.5,10,720,False
10/18/19,12:30:00,45.0,19,40.0,45.0,22.5,10,750,False
10/18/19,13:00:00,25.0,19,45.0,45.0,24.3,10,780,False
10/18/19,13:30:00,55.0,19,45.0,60.0,24.3,10,810,False
10/18/19,14:00:00,55.0,19,60.0,60.0,25.1,10,840,False
10/18/19,14:30:00,55.0,19,40.0,40.0,25.1,10,870,False
10/18/19,15:00:00,30.0,19,45.0,60.0,25.1,10,900,False
10/18/19,15:30:00,55.0,19,45.0,50.0,25.1,10,930,False
10/18/19,16:00:00,70.0,19,45.0,50.0,24.6,10,960,False
10/18/19,16:30:00,70.0,19,60.0,35.0,24.6,10,990,False
10/18/19,17:00:00,45.0,19,30.0,50.0,23.0,10,1020,False
10/18/19,17:30:00,60.0,19,40.0,60.0,23.0,10,1050,False
10/18/19,18:00:00,90.0,19,50.0,75.0,22.0,10,1080,False
10/18/19,18:30:00,45.0,19,45.0,60.0,22.0,10,1110,False
10/18/19,19:00:00,35.0,19,85.0,75.0,21.0,10,1140,False
10/18/19,19:30:00,60.0,19,85.0,55.0,21.0,10,1170,False
10/18/19,20:00:00,90.0,19,70.0,45.0,19.3,10,1200,False
10/18/19,20:30:00,75.0,19,60.0,35.0,19.3,10,1230,False
10/18/19,21:00:00,40.0,19,30.0,60.0,18.2,10,1260,False
10/19/19,08:30:00,15.0,19,10.0,25.0,15.9,10,510,True
10/19/19,09:00:00,15.0,19,10.0,15.0,18.6,10,540,True
10/19/19,09:30:00,45.0,19,10.0,25.0,18.6,10,570,True
10/19/19,10:00:00,40.0,19,40.0,25.0,20.5,10,600,True
10/19/19,10:30:00,75.0,19,60.0,50.0,20.5,10,630,True
10/19/19,11:00:00,45.0,19,30.0,75.0,22.5,10,660,True
10/19/19,11:30:00,45.0,19,45.0,60.0,22.5,10,690,True
10/19/19,12:00:00,70.0,19,35.0,60.0,23.8,10,720,True
10/19/19,12:30:00,60.0,19,45.0,40.0,23.8,10,750,True
10/19/19,13:00:00,50.0,19,25.0,45.0,24.9,10,780,True
10/19/19,13:30:00,65.0,19,55.0,45.0,24.9,10,810,True
10/19/19,14:00:00,65.0,19,55.0,60.0,25.3,10,840,True
10/19/19,14:30:00,65.0,19,55.0,40.0,25.3,10,870,True
10/19/19,15:00:00,65.0,19,30.0,45.0,25.8,10,900,True
10/19/19,15:30:00,50.0,19,55.0,45.0,25.8,10,930,True
10/19/19,16:00:00,65.0,19,70.0,45.0,24.7,10,960,True
10/19/19,16:30:00,75.0,19,70.0,60.0,24.7,10,990,True
10/19/19,17:00:00,100.0,19,45.0,30.0,22.2,10,1020,True
10/19/19,17:30:00,75.0,19,60.0,40.0,22.2,10,1050,True
10/19/19,18:00:00,35.0,19,90.0,50.0,20.2,10,1080,True
10/19/19,18:30:00,65.0,19,45.0,45.0,20.2,10,1110,True
10/19/19,19:00:00,90.0,19,35.0,85.0,18.4,10,1140,True
10/19/19,19:30:00,90.0,19,60.0,85.0,18.4,10,1170,True
10/19/19,20:00:00,60.0,19,90.0,70.0,17.4,10,1200,True
10/19/19,20:30:00,65.0,19,75.0,60.0,17.4,10,1230,True
10/19/19,21:00:00,85.0,19,40.0,30.0,16.7,10,1260,True
10/19/19,21:30:00,30.0,19,50.0,65.0,16.7,10,1290,True
10/19/19,22:00:00,90.0,19,60.0,65.0,15.9,10,1320,True
10/20/19,08:30:00,5.0,19,15.0,10.0,14.7,10,510,False
10/20/19,09:00:00,10.0,19,15.0,10.0,17.0,10,540,False
10/20/19,09:30:00,50.0,19,45.0,10.0,17.0,10,570,False
10/20/19,10:00:00,25.0,19,40.0,40.0,19.6,10,600,False
10/20/19,10:30:00,60.0,19,75.0,60.0,19.6,10,630,False
10/20/19,11:00:00,20.0,19,45.0,30.0,22.7,10,660,False
10/20/19,11:30:00,50.0,19,45.0,45.0,22.7,10,690,False
10/20/19,12:30:00,40.0,19,60.0,45.0,22.7,10,750,False
10/20/19,14:30:00,65.0,19,65.0,55.0,22.7,10,870,False
10/20/19,15:00:00,75.0,19,65.0,30.0,31.9,10,900,False
10/20/19,15:30:00,55.0,19,50.0,55.0,31.9,10,930,False
10/20/19,16:00:00,55.0,19,65.0,70.0,30.6,10,960,False
10/20/19,16:30:00,55.0,19,75.0,70.0,30.6,10,990,False
10/20/19,17:00:00,40.0,19,100.0,45.0,27.3,10,1020,False
10/20/19,17:30:00,75.0,19,75.0,60.0,27.3,10,1050,False
10/20/19,18:00:00,45.0,19,35.0,90.0,24.5,10,1080,False
10/20/19,18:30:00,65.0,19,65.0,45.0,24.5,10,1110,False
10/20/19,19:00:00,60.0,19,90.0,35.0,22.6,10,1140,False
10/20/19,19:30:00,65.0,19,90.0,60.0,22.6,10,1170,False
10/20/19,20:00:00,100.0,19,60.0,90.0,22.0,10,1200,False
10/20/19,20:30:00,100.0,19,65.0,75.0,22.0,10,1230,False
10/20/19,21:00:00,35.0,19,85.0,40.0,20.6,10,1260,False
10/20/19,21:30:00,30.0,19,30.0,50.0,20.6,10,1290,False
10/20/19,22:00:00,40.0,19,90.0,60.0,20.3,10,1320,False
10/20/19,22:30:00,40.0,19,55.0,25.0,20.3,10,1350,False
10/20/19,23:00:00,20.0,19,55.0,35.0,20.7,10,1380,False
10/21/19,08:30:00,5.0,19,5.0,15.0,19.0,10,510,False
10/21/19,09:00:00,5.0,19,10.0,15.0,23.7,10,540,False
10/21/19,09:30:00,5.0,19,50.0,45.0,23.7,10,570,False
10/21/19,10:00:00,40.0,19,25.0,40.0,27.6,10,600,False
10/21/19,10:30:00,40.0,19,60.0,75.0,27.6,10,630,False
10/21/19,11:00:00,40.0,19,20.0,45.0,30.7,10,660,False
10/21/19,11:30:00,75.0,19,50.0,45.0,30.7,10,690,False
10/21/19,12:30:00,50.0,19,40.0,60.0,32.7,10,750,False
10/21/19,14:30:00,80.0,19,65.0,65.0,32.6,10,870,False
10/21/19,15:00:00,60.0,19,75.0,65.0,31.3,10,900,False
10/21/19,15:30:00,60.0,19,55.0,50.0,31.3,10,930,False
10/21/19,16:00:00,50.0,19,55.0,65.0,30.2,10,960,False
10/21/19,16:30:00,40.0,19,55.0,75.0,30.2,10,990,False
10/21/19,17:00:00,80.0,19,40.0,100.0,29.8,10,1020,False
10/21/19,17:30:00,85.0,19,75.0,75.0,29.8,10,1050,False
10/21/19,18:00:00,45.0,19,45.0,35.0,27.3,10,1080,False
10/21/19,18:30:00,80.0,19,65.0,65.0,27.3,10,1110,False
10/21/19,19:30:00,120.0,19,65.0,90.0,27.3,10,1170,False
10/21/19,20:00:00,75.0,19,100.0,60.0,24.6,10,1200,False
10/21/19,21:30:00,45.0,19,30.0,30.0,24.6,10,1290,False
10/21/19,22:00:00,70.0,19,40.0,90.0,22.1,10,1320,False
10/21/19,22:30:00,85.0,19,40.0,55.0,22.1,10,1350,False
10/21/19,23:00:00,85.0,19,20.0,55.0,21.5,10,1380,False
10/22/19,08:30:00,10.0,19,5.0,5.0,21.8,10,510,False
10/22/19,09:00:00,10.0,19,5.0,10.0,25.1,10,540,False
10/22/19,09:30:00,45.0,19,5.0,50.0,25.1,10,570,False
10/22/19,10:00:00,20.0,19,40.0,25.0,28.8,10,600,False
10/22/19,10:30:00,50.0,19,40.0,60.0,28.8,10,630,False
10/22/19,11:00:00,40.0,19,40.0,20.0,32.4,10,660,False
10/22/19,11:30:00,20.0,19,75.0,50.0,32.4,10,690,False
10/22/19,14:30:00,75.0,19,80.0,65.0,35.4,10,870,False
10/22/19,15:00:00,75.0,19,60.0,75.0,34.4,10,900,False
10/22/19,15:30:00,25.0,19,60.0,55.0,34.4,10,930,False
10/22/19,16:00:00,40.0,19,50.0,55.0,33.1,10,960,False
10/22/19,16:30:00,30.0,19,40.0,55.0,33.1,10,990,False
10/22/19,17:00:00,45.0,19,80.0,40.0,30.1,10,1020,False
10/22/19,17:30:00,45.0,19,85.0,75.0,30.1,10,1050,False
10/22/19,18:00:00,45.0,19,45.0,45.0,27.8,10,1080,False
10/22/19,18:30:00,55.0,19,80.0,65.0,27.8,10,1110,False
10/22/19,19:30:00,50.0,19,120.0,65.0,27.1,10,1170,False
10/22/19,20:00:00,55.0,19,75.0,100.0,26.6,10,1200,False
10/22/19,21:30:00,25.0,19,45.0,30.0,26.0,10,1290,False
10/22/19,22:00:00,30.0,19,70.0,40.0,25.3,10,1320,False
10/22/19,22:30:00,30.0,19,85.0,40.0,25.3,10,1350,False
10/22/19,23:00:00,30.0,19,85.0,20.0,24.4,10,1380,False
10/23/19,08:30:00,10.0,19,10.0,5.0,21.7,10,510,False
10/23/19,09:00:00,10.0,19,10.0,5.0,21.7,10,540,False
10/23/19,09:30:00,25.0,19,45.0,5.0,21.7,10,570,False
10/23/19,10:00:00,30.0,19,20.0,40.0,24.4,10,600,False
10/23/19,10:30:00,35.0,19,50.0,40.0,24.4,10,630,False
10/23/19,11:00:00,50.0,19,40.0,40.0,27.1,10,660,False
10/23/19,11:30:00,30.0,19,20.0,75.0,27.1,10,690,False
10/23/19,14:30:00,30.0,19,75.0,80.0,30.8,10,870,False
10/23/19,15:00:00,60.0,19,75.0,60.0,30.8,10,900,False
10/23/19,15:30:00,20.0,19,25.0,60.0,30.8,10,930,False
10/23/19,16:00:00,90.0,19,40.0,50.0,29.7,10,960,False
10/23/19,16:30:00,40.0,19,30.0,40.0,29.7,10,990,False
10/23/19,17:00:00,40.0,19,45.0,80.0,28.0,10,1020,False
10/23/19,17:30:00,45.0,19,45.0,85.0,28.0,10,1050,False
10/23/19,18:00:00,45.0,19,45.0,45.0,24.7,10,1080,False
10/23/19,18:30:00,45.0,19,55.0,80.0,24.7,10,1110,False
10/23/19,19:30:00,45.0,19,50.0,120.0,22.5,10,1170,False
10/23/19,20:00:00,35.0,19,55.0,75.0,21.5,10,1200,False
10/23/19,21:30:00,40.0,19,25.0,45.0,20.3,10,1290,False
10/23/19,22:00:00,60.0,19,30.0,70.0,19.7,10,1320,False
10/23/19,22:30:00,60.0,19,30.0,85.0,19.7,10,1350,False
10/23/19,23:00:00,40.0,19,30.0,85.0,21.1,10,1380,False
10/24/19,08:30:00,20.0,19,10.0,10.0,20.2,10,510,False
10/24/19,09:00:00,10.0,19,10.0,10.0,28.2,10,540,False
10/24/19,09:30:00,25.0,19,25.0,45.0,28.2,10,570,False
10/24/19,10:00:00,45.0,19,30.0,20.0,32.1,10,600,False
10/24/19,10:30:00,30.0,19,35.0,50.0,32.1,10,630,False
10/24/19,11:00:00,45.0,19,50.0,40.0,33.3,10,660,False
10/24/19,11:30:00,50.0,19,30.0,20.0,33.3,10,690,False
10/24/19,13:30:00,35.0,19,50.0,30.0,33.3,10,810,False
10/24/19,14:00:00,40.0,19,50.0,55.0,35.8,10,840,False
10/24/19,14:30:00,40.0,19,30.0,75.0,35.8,10,870,False
10/24/19,15:00:00,40.0,19,60.0,75.0,35.4,10,900,False
10/24/19,15:30:00,40.0,19,20.0,25.0,35.4,10,930,False
10/24/19,16:00:00,40.0,19,90.0,40.0,35.2,10,960,False
10/24/19,16:30:00,40.0,19,40.0,30.0,35.2,10,990,False
10/24/19,17:00:00,40.0,19,40.0,45.0,34.6,10,1020,False
10/24/19,17:30:00,60.0,19,45.0,45.0,34.6,10,1050,False
10/24/19,18:00:00,60.0,19,45.0,45.0,30.0,10,1080,False
10/24/19,18:30:00,60.0,19,45.0,55.0,30.0,10,1110,False
10/24/19,19:30:00,60.0,19,45.0,50.0,30.1,10,1170,False
10/24/19,20:00:00,65.0,19,35.0,55.0,29.7,10,1200,False
10/24/19,21:30:00,35.0,19,40.0,25.0,28.0,10,1290,False
10/24/19,22:00:00,60.0,19,60.0,30.0,27.9,10,1320,False
10/24/19,22:30:00,35.0,19,60.0,30.0,27.9,10,1350,False
10/24/19,23:00:00,20.0,19,40.0,30.0,26.8,10,1380,False
10/25/19,08:30:00,10.0,19,20.0,10.0,27.0,10,510,False
10/25/19,09:00:00,10.0,19,10.0,10.0,27.0,10,540,False
10/25/19,09:30:00,10.0,19,25.0,25.0,27.0,10,570,False
10/25/19,10:00:00,30.0,19,45.0,30.0,30.2,10,600,False
10/25/19,10:30:00,50.0,19,30.0,35.0,30.2,10,630,False
10/25/19,11:00:00,60.0,19,45.0,50.0,32.3,10,660,False
10/25/19,11:30:00,75.0,19,50.0,30.0,32.3,10,690,False
10/25/19,13:30:00,75.0,19,35.0,50.0,35.4,10,810,False
10/25/19,14:00:00,75.0,19,40.0,50.0,35.9,10,840,False
10/25/19,14:30:00,50.0,19,40.0,30.0,35.9,10,870,False
10/25/19,15:00:00,45.0,19,40.0,60.0,35.2,10,900,False
10/25/19,15:30:00,75.0,19,40.0,20.0,35.2,10,930,False
10/25/19,16:00:00,55.0,19,40.0,90.0,33.8,10,960,False
10/25/19,16:30:00,65.0,19,40.0,40.0,33.8,10,990,False
10/25/19,17:00:00,65.0,19,40.0,40.0,31.4,10,1020,False
10/25/19,17:30:00,65.0,19,60.0,45.0,31.4,10,1050,False
10/25/19,18:00:00,90.0,19,60.0,45.0,28.3,10,1080,False
10/25/19,18:30:00,50.0,19,60.0,45.0,28.3,10,1110,False
10/25/19,19:00:00,75.0,19,60.0,45.0,26.8,10,1140,False
10/25/19,19:30:00,100.0,19,60.0,45.0,26.8,10,1170,False
10/25/19,20:00:00,100.0,19,65.0,35.0,26.5,10,1200,False
10/25/19,20:30:00,70.0,19,65.0,60.0,26.5,10,1230,False
10/25/19,21:00:00,50.0,19,65.0,20.0,24.8,10,1260,False
10/25/19,21:30:00,55.0,19,35.0,40.0,24.8,10,1290,False
10/25/19,22:00:00,60.0,19,60.0,60.0,23.0,10,1320,False
10/25/19,22:30:00,50.0,19,35.0,60.0,23.0,10,1350,False
10/25/19,23:00:00,50.0,19,20.0,40.0,21.7,10,1380,False
10/26/19,08:30:00,20.0,19,10.0,20.0,18.8,10,510,True
10/26/19,09:00:00,20.0,19,10.0,10.0,22.8,10,540,True
10/26/19,09:30:00,40.0,19,10.0,25.0,22.8,10,570,True
10/26/19,10:00:00,40.0,19,30.0,45.0,25.7,10,600,True
10/26/19,10:30:00,60.0,19,50.0,30.0,25.7,10,630,True
10/26/19,11:00:00,35.0,19,60.0,45.0,28.2,10,660,True
10/26/19,11:30:00,90.0,19,75.0,50.0,28.2,10,690,True
10/26/19,13:30:00,80.0,19,75.0,35.0,30.5,10,810,True
10/26/19,14:00:00,80.0,19,75.0,40.0,30.4,10,840,True
10/26/19,14:30:00,60.0,19,50.0,40.0,30.4,10,870,True
10/26/19,15:00:00,60.0,19,45.0,40.0,30.0,10,900,True
10/26/19,15:30:00,120.0,19,75.0,40.0,30.0,10,930,True
10/26/19,16:00:00,100.0,19,55.0,40.0,28.8,10,960,True
10/26/19,16:30:00,120.0,19,65.0,40.0,28.8,10,990,True
10/26/19,17:00:00,120.0,19,65.0,40.0,26.7,10,1020,True
10/26/19,17:30:00,75.0,19,65.0,60.0,26.7,10,1050,True
10/26/19,18:00:00,45.0,19,90.0,60.0,23.5,10,1080,True
10/26/19,18:30:00,120.0,19,50.0,60.0,23.5,10,1110,True
